transaction_id,customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,risk_score,amount,failure_type,payment_method,attempt_number,is_subscription,contact_fatigue_score,action,true_prob_HIDDEN,outcome,failure_action,segment_action,event_type,split
4364,3049,b2b,329,12,4,0.2063,125802.52,temporary_bank_decline,card,1,False,0.0,payment_link,0.4363,0,temporary_bank_decline__payment_link,b2b__payment_link,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,discount,0.2493,0,temporary_bank_decline__discount,b2b__discount,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,wait,0.1303,0,temporary_bank_decline__wait,b2b__wait,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,close,0.1229,0,temporary_bank_decline__close,b2b__close,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,retry,0.1911,0,temporary_bank_decline__retry,b2b__retry,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.1689,0,temporary_bank_decline__reminder,b2b__reminder,temporary_payment_failure,train
5389,132,b2b,300,7,2,0.1347,69652.92,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.0815,0,temporary_bank_decline__payment_link,b2b__payment_link,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,discount,0.6236,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,wait,0.3002,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,close,0.3992,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,retry,0.5269,0,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,reminder,0.474,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
6748,2220,b2c_new,507,13,4,0.2025,1176.78,temporary_bank_decline,card,1,False,0.0,payment_link,0.3796,1,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
5395,1473,b2c_new,297,4,0,0.093,2968.29,insufficient_funds,card,1,False,0.0,wait,0.0397,0,insufficient_funds__wait,b2c_new__wait,temporary_payment_failure,train
5395,1473,b2c_new,297,4,0,0.093,2968.29,insufficient_funds,card,1,False,0.0,close,0.0187,0,insufficient_funds__close,b2c_new__close,temporary_payment_failure,train
5395,1473,b2c_new,297,4,0,0.093,2968.29,insufficient_funds,card,1,False,0.0,retry,0.0399,1,insufficient_funds__retry,b2c_new__retry,temporary_payment_failure,train
5395,1473,b2c_new,297,4,0,0.093,2968.29,insufficient_funds,card,1,False,0.0,reminder,0.1279,1,insufficient_funds__reminder,b2c_new__reminder,temporary_payment_failure,train
5395,1473,b2c_new,297,4,0,0.093,2968.29,insufficient_funds,card,1,False,0.0,payment_link,0.0528,0,insufficient_funds__payment_link,b2c_new__payment_link,temporary_payment_failure,train
8455,1157,b2c_new,460,16,9,0.1871,1493.06,card_expired,upi,1,False,0.0,discount,0.1665,0,card_expired__discount,b2c_new__discount,temporary_payment_failure,train
8455,1157,b2c_new,460,16,9,0.1871,1493.06,card_expired,upi,1,False,0.0,wait,0.0632,0,card_expired__wait,b2c_new__wait,temporary_payment_failure,train
8455,1157,b2c_new,460,16,9,0.1871,1493.06,card_expired,upi,1,False,0.0,close,0.0467,0,card_expired__close,b2c_new__close,temporary_payment_failure,train
8455,1157,b2c_new,460,16,9,0.1871,1493.06,card_expired,upi,1,False,0.0,reminder,0.0481,0,card_expired__reminder,b2c_new__reminder,temporary_payment_failure,train
8455,1157,b2c_new,460,16,9,0.1871,1493.06,card_expired,upi,1,False,0.0,payment_link,0.0753,0,card_expired__payment_link,b2c_new__payment_link,temporary_payment_failure,train
7124,2019,b2c_returning,105,1,1,0.1448,1998.11,customer_abandoned,upi,1,False,0.0,discount,0.0742,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
7124,2019,b2c_returning,105,1,1,0.1448,1998.11,customer_abandoned,upi,1,False,0.0,wait,0.0231,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
7124,2019,b2c_returning,105,1,1,0.1448,1998.11,customer_abandoned,upi,1,False,0.0,close,0.0538,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
7124,2019,b2c_returning,105,1,1,0.1448,1998.11,customer_abandoned,upi,1,False,0.0,reminder,0.0223,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
7124,2019,b2c_returning,105,1,1,0.1448,1998.11,customer_abandoned,upi,1,False,0.0,payment_link,0.1294,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
4524,614,b2b,118,0,0,0.1532,87462.49,customer_abandoned,card,1,False,0.0,discount,0.0125,0,customer_abandoned__discount,b2b__discount,checkout_abandonment,train
4524,614,b2b,118,0,0,0.1532,87462.49,customer_abandoned,card,1,False,0.0,wait,0.0036,0,customer_abandoned__wait,b2b__wait,checkout_abandonment,train
4524,614,b2b,118,0,0,0.1532,87462.49,customer_abandoned,card,1,False,0.0,close,0.005,0,customer_abandoned__close,b2b__close,checkout_abandonment,train
4524,614,b2b,118,0,0,0.1532,87462.49,customer_abandoned,card,1,False,0.0,reminder,0.0086,0,customer_abandoned__reminder,b2b__reminder,checkout_abandonment,train
4524,614,b2b,118,0,0,0.1532,87462.49,customer_abandoned,card,1,False,0.0,payment_link,0.0193,0,customer_abandoned__payment_link,b2b__payment_link,checkout_abandonment,train
6729,403,b2c_returning,426,8,2,0.0171,1843.07,customer_abandoned,card,2,False,0.3,discount,0.091,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
6729,403,b2c_returning,426,8,2,0.0171,1843.07,customer_abandoned,card,2,False,0.3,wait,0.0378,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
6729,403,b2c_returning,426,8,2,0.0171,1843.07,customer_abandoned,card,2,False,0.3,close,0.0247,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
6729,403,b2c_returning,426,8,2,0.0171,1843.07,customer_abandoned,card,2,False,0.3,reminder,0.0555,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
6729,403,b2c_returning,426,8,2,0.0171,1843.07,customer_abandoned,card,2,False,0.3,payment_link,0.0822,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,discount,0.659,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,wait,0.121,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,close,0.1183,1,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,retry,0.141,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,reminder,0.319,1,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
3429,425,b2c_returning,234,1,0,0.2995,2259.39,temporary_bank_decline,card,1,False,0.0,payment_link,0.1777,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
503,781,b2c_new,28,0,0,0.0894,848.37,customer_abandoned,card,1,False,0.0,discount,0.0788,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,train
503,781,b2c_new,28,0,0,0.0894,848.37,customer_abandoned,card,1,False,0.0,wait,0.0291,0,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,train
503,781,b2c_new,28,0,0,0.0894,848.37,customer_abandoned,card,1,False,0.0,close,0.0252,0,customer_abandoned__close,b2c_new__close,checkout_abandonment,train
503,781,b2c_new,28,0,0,0.0894,848.37,customer_abandoned,card,1,False,0.0,reminder,0.0455,0,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,train
503,781,b2c_new,28,0,0,0.0894,848.37,customer_abandoned,card,1,False,0.0,payment_link,0.0622,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,train
2053,3013,b2c_returning,79,3,1,0.1459,3849.45,customer_abandoned,card,1,False,0.0,discount,0.0492,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
2053,3013,b2c_returning,79,3,1,0.1459,3849.45,customer_abandoned,card,1,False,0.0,wait,0.0444,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
2053,3013,b2c_returning,79,3,1,0.1459,3849.45,customer_abandoned,card,1,False,0.0,close,0.0125,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
2053,3013,b2c_returning,79,3,1,0.1459,3849.45,customer_abandoned,card,1,False,0.0,reminder,0.0159,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
2053,3013,b2c_returning,79,3,1,0.1459,3849.45,customer_abandoned,card,1,False,0.0,payment_link,0.0271,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
7545,1376,b2c_new,165,6,1,0.1167,4366.33,network_timeout,card,1,False,0.0,wait,0.326,1,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
7545,1376,b2c_new,165,6,1,0.1167,4366.33,network_timeout,card,1,False,0.0,close,0.3692,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
7545,1376,b2c_new,165,6,1,0.1167,4366.33,network_timeout,card,1,False,0.0,retry,0.274,0,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
7545,1376,b2c_new,165,6,1,0.1167,4366.33,network_timeout,card,1,False,0.0,reminder,0.6172,0,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
7545,1376,b2c_new,165,6,1,0.1167,4366.33,network_timeout,card,1,False,0.0,payment_link,0.5158,1,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
965,2643,b2c_returning,112,0,0,0.1403,1333.65,network_timeout,upi,1,False,0.0,wait,0.1522,0,network_timeout__wait,b2c_returning__wait,temporary_payment_failure,train
965,2643,b2c_returning,112,0,0,0.1403,1333.65,network_timeout,upi,1,False,0.0,close,0.2479,0,network_timeout__close,b2c_returning__close,temporary_payment_failure,train
965,2643,b2c_returning,112,0,0,0.1403,1333.65,network_timeout,upi,1,False,0.0,retry,0.6595,0,network_timeout__retry,b2c_returning__retry,temporary_payment_failure,train
965,2643,b2c_returning,112,0,0,0.1403,1333.65,network_timeout,upi,1,False,0.0,reminder,0.2984,1,network_timeout__reminder,b2c_returning__reminder,temporary_payment_failure,train
965,2643,b2c_returning,112,0,0,0.1403,1333.65,network_timeout,upi,1,False,0.0,payment_link,0.2497,0,network_timeout__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,discount,0.3498,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,wait,0.0906,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,close,0.1963,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,retry,0.255,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,reminder,0.1951,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
890,2804,b2c_returning,135,1,1,0.1073,2306.16,temporary_bank_decline,wallet,1,False,0.0,payment_link,0.1981,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,discount,0.3132,0,temporary_bank_decline__discount,b2b__discount,temporary_payment_failure,test
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,wait,0.1049,1,temporary_bank_decline__wait,b2b__wait,temporary_payment_failure,test
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,close,0.053,0,temporary_bank_decline__close,b2b__close,temporary_payment_failure,test
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,retry,0.3044,1,temporary_bank_decline__retry,b2b__retry,temporary_payment_failure,test
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,reminder,0.1349,0,temporary_bank_decline__reminder,b2b__reminder,temporary_payment_failure,test
8694,265,b2b,203,4,2,0.2342,41705.05,temporary_bank_decline,netbanking,1,True,0.0,payment_link,0.06,0,temporary_bank_decline__payment_link,b2b__payment_link,temporary_payment_failure,test
3316,2984,b2c_returning,76,3,1,0.1447,2087.92,customer_abandoned,netbanking,1,False,0.0,discount,0.0644,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,test
3316,2984,b2c_returning,76,3,1,0.1447,2087.92,customer_abandoned,netbanking,1,False,0.0,wait,0.0441,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,test
3316,2984,b2c_returning,76,3,1,0.1447,2087.92,customer_abandoned,netbanking,1,False,0.0,close,0.0155,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,test
3316,2984,b2c_returning,76,3,1,0.1447,2087.92,customer_abandoned,netbanking,1,False,0.0,reminder,0.1067,1,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,test
3316,2984,b2c_returning,76,3,1,0.1447,2087.92,customer_abandoned,netbanking,1,False,0.0,payment_link,0.105,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,test
1530,2655,b2c_new,368,7,1,0.1742,557.64,network_timeout,upi,1,False,0.0,wait,0.339,0,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
1530,2655,b2c_new,368,7,1,0.1742,557.64,network_timeout,upi,1,False,0.0,close,0.3976,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
1530,2655,b2c_new,368,7,1,0.1742,557.64,network_timeout,upi,1,False,0.0,retry,0.4106,0,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
1530,2655,b2c_new,368,7,1,0.1742,557.64,network_timeout,upi,1,False,0.0,reminder,0.651,0,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
1530,2655,b2c_new,368,7,1,0.1742,557.64,network_timeout,upi,1,False,0.0,payment_link,0.6323,1,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,discount,0.3287,1,temporary_bank_decline__discount,b2c_new__discount,repeated_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,wait,0.1551,0,temporary_bank_decline__wait,b2c_new__wait,repeated_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,close,0.2816,0,temporary_bank_decline__close,b2c_new__close,repeated_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,retry,0.3137,0,temporary_bank_decline__retry,b2c_new__retry,repeated_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,reminder,0.231,1,temporary_bank_decline__reminder,b2c_new__reminder,repeated_payment_failure,train
3444,1940,b2c_new,170,5,1,0.1294,3554.39,temporary_bank_decline,upi,2,False,0.3,payment_link,0.2454,0,temporary_bank_decline__payment_link,b2c_new__payment_link,repeated_payment_failure,train
7116,739,b2c_new,249,6,1,0.2651,642.42,network_timeout,card,2,False,0.3,wait,0.1762,0,network_timeout__wait,b2c_new__wait,repeated_payment_failure,train
7116,739,b2c_new,249,6,1,0.2651,642.42,network_timeout,card,2,False,0.3,close,0.1146,0,network_timeout__close,b2c_new__close,repeated_payment_failure,train
7116,739,b2c_new,249,6,1,0.2651,642.42,network_timeout,card,2,False,0.3,retry,0.5112,1,network_timeout__retry,b2c_new__retry,repeated_payment_failure,train
7116,739,b2c_new,249,6,1,0.2651,642.42,network_timeout,card,2,False,0.3,reminder,0.2976,0,network_timeout__reminder,b2c_new__reminder,repeated_payment_failure,train
7116,739,b2c_new,249,6,1,0.2651,642.42,network_timeout,card,2,False,0.3,payment_link,0.7173,0,network_timeout__payment_link,b2c_new__payment_link,repeated_payment_failure,train
9376,1696,b2c_returning,368,6,0,0.1349,369.43,subscription_mandate_fail,netbanking,1,True,0.0,discount,0.0627,0,subscription_mandate_fail__discount,b2c_returning__discount,subscription_mandate_failure,train
9376,1696,b2c_returning,368,6,0,0.1349,369.43,subscription_mandate_fail,netbanking,1,True,0.0,wait,0.0694,1,subscription_mandate_fail__wait,b2c_returning__wait,subscription_mandate_failure,train
9376,1696,b2c_returning,368,6,0,0.1349,369.43,subscription_mandate_fail,netbanking,1,True,0.0,close,0.0652,0,subscription_mandate_fail__close,b2c_returning__close,subscription_mandate_failure,train
9376,1696,b2c_returning,368,6,0,0.1349,369.43,subscription_mandate_fail,netbanking,1,True,0.0,reminder,0.0657,0,subscription_mandate_fail__reminder,b2c_returning__reminder,subscription_mandate_failure,train
9376,1696,b2c_returning,368,6,0,0.1349,369.43,subscription_mandate_fail,netbanking,1,True,0.0,payment_link,0.1448,0,subscription_mandate_fail__payment_link,b2c_returning__payment_link,subscription_mandate_failure,train
7830,2786,b2c_returning,151,3,1,0.0395,1541.03,customer_abandoned,upi,1,False,0.0,discount,0.0512,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
7830,2786,b2c_returning,151,3,1,0.0395,1541.03,customer_abandoned,upi,1,False,0.0,wait,0.0124,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
7830,2786,b2c_returning,151,3,1,0.0395,1541.03,customer_abandoned,upi,1,False,0.0,close,0.0432,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
7830,2786,b2c_returning,151,3,1,0.0395,1541.03,customer_abandoned,upi,1,False,0.0,reminder,0.1068,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
7830,2786,b2c_returning,151,3,1,0.0395,1541.03,customer_abandoned,upi,1,False,0.0,payment_link,0.0839,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
407,2149,b2c_returning,601,18,6,0.2612,692.66,insufficient_funds,upi,1,False,0.0,wait,0.091,0,insufficient_funds__wait,b2c_returning__wait,temporary_payment_failure,train
407,2149,b2c_returning,601,18,6,0.2612,692.66,insufficient_funds,upi,1,False,0.0,close,0.1645,0,insufficient_funds__close,b2c_returning__close,temporary_payment_failure,train
407,2149,b2c_returning,601,18,6,0.2612,692.66,insufficient_funds,upi,1,False,0.0,retry,0.1913,1,insufficient_funds__retry,b2c_returning__retry,temporary_payment_failure,train
407,2149,b2c_returning,601,18,6,0.2612,692.66,insufficient_funds,upi,1,False,0.0,reminder,0.2781,0,insufficient_funds__reminder,b2c_returning__reminder,temporary_payment_failure,train
407,2149,b2c_returning,601,18,6,0.2612,692.66,insufficient_funds,upi,1,False,0.0,payment_link,0.0849,0,insufficient_funds__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,discount,0.3905,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,wait,0.0907,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,close,0.1647,1,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,retry,0.3298,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,reminder,0.3612,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
5920,1105,b2c_new,158,2,1,0.2409,2016.88,temporary_bank_decline,card,1,False,0.0,payment_link,0.168,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,discount,0.6518,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,wait,0.2451,1,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,close,0.2475,1,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,retry,0.5112,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,reminder,0.4776,1,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
4426,3384,b2c_returning,463,9,2,0.14,243.16,temporary_bank_decline,upi,1,False,0.0,payment_link,0.4831,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
4850,1760,b2b,630,19,9,0.2218,13917.72,insufficient_funds,wallet,2,False,0.3,wait,0.0616,0,insufficient_funds__wait,b2b__wait,repeated_payment_failure,train
4850,1760,b2b,630,19,9,0.2218,13917.72,insufficient_funds,wallet,2,False,0.3,close,0.012,0,insufficient_funds__close,b2b__close,repeated_payment_failure,train
4850,1760,b2b,630,19,9,0.2218,13917.72,insufficient_funds,wallet,2,False,0.3,retry,0.0331,0,insufficient_funds__retry,b2b__retry,repeated_payment_failure,train
4850,1760,b2b,630,19,9,0.2218,13917.72,insufficient_funds,wallet,2,False,0.3,reminder,0.1138,0,insufficient_funds__reminder,b2b__reminder,repeated_payment_failure,train
4850,1760,b2b,630,19,9,0.2218,13917.72,insufficient_funds,wallet,2,False,0.3,payment_link,0.0178,0,insufficient_funds__payment_link,b2b__payment_link,repeated_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,discount,0.5023,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,wait,0.6141,1,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,close,0.3329,1,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,retry,0.3633,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,reminder,0.4054,0,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
9940,284,b2c_new,80,4,0,0.1571,762.96,temporary_bank_decline,upi,1,False,0.0,payment_link,0.3856,1,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,discount,0.6821,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,wait,0.4507,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,close,0.2707,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,retry,0.2867,0,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,reminder,0.2751,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
2252,3351,b2c_new,884,24,6,0.0229,2537.63,temporary_bank_decline,wallet,1,False,0.0,payment_link,0.2873,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,discount,0.1184,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,wait,0.0872,1,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,close,0.1241,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,retry,0.0679,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,reminder,0.1181,1,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
1884,1200,b2c_returning,73,1,0,0.3537,8263.08,temporary_bank_decline,upi,1,False,0.0,payment_link,0.1026,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,discount,0.4121,0,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,wait,0.283,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,close,0.2293,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,retry,0.4769,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,reminder,0.2651,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
2410,1508,b2c_new,494,11,4,0.116,1780.78,temporary_bank_decline,card,1,True,0.0,payment_link,0.3243,1,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
