transaction_id,customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,risk_score,preferred_channel,amount,failure_type,payment_method,attempt_number,is_subscription,timestamp,contact_fatigue_score,event_type
8237,3362,b2c_new,730,18,5,0.1101,email,397.19,temporary_bank_decline,card,2,False,2026-06-10 11:58:00,0.3,repeated_payment_failure
2771,1384,b2b,293,2,0,0.0896,whatsapp,76466.13,network_timeout,card,3,False,2026-06-10 12:13:00,0.6,repeated_payment_failure
795,361,b2b,168,2,0,0.0716,whatsapp,53800.39,temporary_bank_decline,netbanking,1,True,2026-06-10 12:16:00,0.0,temporary_payment_failure
1630,2126,b2c_new,60,1,0,0.0737,sms,1447.06,temporary_bank_decline,upi,2,False,2026-06-10 13:17:00,0.3,repeated_payment_failure
3794,1005,b2c_returning,50,0,0,0.4512,sms,2665.96,temporary_bank_decline,card,1,False,2026-06-10 13:20:00,0.0,temporary_payment_failure
4525,2395,b2c_returning,301,11,2,0.1546,email,3251.92,temporary_bank_decline,upi,2,False,2026-06-10 13:37:00,0.3,repeated_payment_failure
1913,2240,b2c_returning,133,5,2,0.0379,email,827.92,network_timeout,wallet,2,False,2026-06-10 13:47:00,0.3,repeated_payment_failure
5404,1553,b2c_new,153,4,6,0.0793,whatsapp,3109.11,temporary_bank_decline,card,1,False,2026-06-10 14:00:00,0.0,temporary_payment_failure
8548,2220,b2c_new,507,13,4,0.2025,whatsapp,1195.19,card_expired,netbanking,1,False,2026-06-10 14:01:00,0.0,temporary_payment_failure
8450,1101,b2c_new,138,2,0,0.1609,whatsapp,3492.36,network_timeout,upi,2,False,2026-06-10 14:13:00,0.3,repeated_payment_failure
5128,3267,b2c_new,141,2,2,0.2565,email,2853.26,card_expired,upi,1,False,2026-06-10 14:21:00,0.0,temporary_payment_failure
8765,1299,b2c_returning,393,7,1,0.1641,sms,1912.74,network_timeout,upi,1,False,2026-06-10 14:35:00,0.0,temporary_payment_failure
7329,2545,b2c_returning,756,16,5,0.052,email,6108.85,card_expired,card,1,False,2026-06-10 14:45:00,0.0,temporary_payment_failure
2039,2012,b2c_new,1410,38,15,0.1685,sms,4038.25,risk_block,upi,2,False,2026-06-10 15:16:00,0.3,temporary_payment_failure
9656,3013,b2c_returning,79,3,1,0.1459,email,2031.6,subscription_mandate_fail,upi,1,True,2026-06-10 15:18:00,0.0,subscription_mandate_failure
7598,2746,b2c_returning,117,2,0,0.1126,none,2900.49,temporary_bank_decline,card,1,False,2026-06-10 15:33:00,0.0,temporary_payment_failure
8881,2590,b2c_new,50,1,0,0.0361,whatsapp,1924.56,temporary_bank_decline,card,1,False,2026-06-10 15:38:00,0.0,temporary_payment_failure
7426,1473,b2c_new,297,4,0,0.093,none,2754.49,network_timeout,card,1,False,2026-06-10 15:55:00,0.0,temporary_payment_failure
867,3001,b2c_returning,986,24,6,0.2481,email,595.49,temporary_bank_decline,card,1,False,2026-06-10 16:25:00,0.0,temporary_payment_failure
1359,509,b2c_new,366,10,5,0.1079,email,1182.23,temporary_bank_decline,card,1,False,2026-06-10 16:26:00,0.0,temporary_payment_failure
6970,2908,b2c_new,1809,37,11,0.268,sms,1077.72,network_timeout,card,2,False,2026-06-10 16:46:00,0.3,repeated_payment_failure
1920,1012,b2c_returning,46,2,0,0.1651,whatsapp,563.93,customer_abandoned,netbanking,3,False,2026-06-10 16:47:00,0.6,checkout_abandonment
4563,784,b2c_returning,30,0,0,0.2679,whatsapp,3279.66,customer_abandoned,upi,1,False,2026-06-10 16:52:00,0.0,checkout_abandonment
6599,1232,b2c_returning,145,5,1,0.2297,whatsapp,837.04,network_timeout,card,1,False,2026-06-10 17:06:00,0.0,temporary_payment_failure
6429,1288,b2c_new,302,4,1,0.0937,whatsapp,1387.47,subscription_mandate_fail,upi,3,True,2026-06-10 17:16:00,0.6,subscription_mandate_failure
6573,3460,b2c_returning,116,1,0,0.2543,whatsapp,2594.31,subscription_mandate_fail,netbanking,1,True,2026-06-10 17:58:00,0.0,subscription_mandate_failure
8152,2369,b2c_new,291,3,0,0.1555,sms,5159.59,temporary_bank_decline,upi,1,False,2026-06-10 18:03:00,0.0,temporary_payment_failure
5876,2471,b2c_new,403,3,1,0.211,email,3520.41,card_expired,upi,1,False,2026-06-10 18:07:00,0.0,temporary_payment_failure
8927,541,b2b,102,4,1,0.1896,none,94804.43,temporary_bank_decline,netbanking,1,False,2026-06-10 18:09:00,0.0,temporary_payment_failure
4720,1547,b2c_new,100,0,0,0.168,none,382.99,insufficient_funds,wallet,1,False,2026-06-10 19:01:00,0.0,temporary_payment_failure
9232,2300,b2c_returning,118,2,0,0.4784,whatsapp,1415.09,insufficient_funds,card,1,True,2026-06-10 20:00:00,0.0,temporary_payment_failure
8040,2678,b2c_returning,449,9,2,0.0881,email,1230.78,temporary_bank_decline,upi,2,False,2026-06-10 20:04:00,0.3,repeated_payment_failure
3165,3410,b2c_new,18,0,0,0.0436,email,838.77,subscription_mandate_fail,upi,1,True,2026-06-10 20:11:00,0.0,subscription_mandate_failure
5961,1966,b2c_new,253,4,0,0.2521,none,2159.78,card_expired,upi,1,False,2026-06-10 20:19:00,0.0,temporary_payment_failure
6218,3455,b2b,150,6,1,0.216,email,49880.11,card_expired,card,3,False,2026-06-10 20:27:00,0.6,temporary_payment_failure
1797,2572,b2c_returning,115,0,0,0.1175,email,2605.85,card_expired,wallet,1,False,2026-06-10 20:32:00,0.0,temporary_payment_failure
1362,1066,b2b,221,3,1,0.0897,sms,49618.59,temporary_bank_decline,upi,2,False,2026-06-10 20:43:00,0.3,repeated_payment_failure
7215,1887,b2c_new,701,13,3,0.1075,whatsapp,1807.45,insufficient_funds,netbanking,2,False,2026-06-10 20:43:00,0.3,repeated_payment_failure
7195,1972,b2b,141,11,1,0.23,none,37302.35,temporary_bank_decline,netbanking,1,False,2026-06-10 21:27:00,0.0,temporary_payment_failure
599,1235,b2c_new,264,3,0,0.3564,email,1580.74,temporary_bank_decline,upi,1,False,2026-06-10 21:27:00,0.0,temporary_payment_failure
9726,3135,b2c_returning,142,3,0,0.5326,sms,2972.86,network_timeout,card,1,False,2026-06-10 21:38:00,0.0,temporary_payment_failure
3516,1454,b2b,211,3,1,0.2903,whatsapp,87347.13,temporary_bank_decline,netbanking,1,False,2026-06-10 21:56:00,0.0,temporary_payment_failure
6519,1351,b2c_returning,46,1,0,0.067,whatsapp,904.94,network_timeout,upi,1,False,2026-06-10 22:09:00,0.0,temporary_payment_failure
2718,631,b2b,153,3,2,0.1633,none,13681.74,network_timeout,upi,1,False,2026-06-10 22:31:00,0.0,temporary_payment_failure
7526,2677,b2c_new,273,4,1,0.0913,whatsapp,1554.72,risk_block,card,1,True,2026-06-10 22:32:00,0.0,temporary_payment_failure
2539,166,b2c_new,170,1,0,0.1217,email,1241.56,network_timeout,upi,2,False,2026-06-10 23:20:00,0.3,repeated_payment_failure
7049,2293,b2c_returning,392,7,4,0.2088,whatsapp,3428.02,temporary_bank_decline,upi,1,True,2026-06-10 23:32:00,0.0,temporary_payment_failure
8846,3095,b2c_new,261,6,2,0.1307,none,1371.2,temporary_bank_decline,wallet,1,False,2026-06-10 23:35:00,0.0,temporary_payment_failure
7017,3343,b2c_new,398,9,8,0.0563,whatsapp,2997.31,network_timeout,netbanking,3,False,2026-06-10 23:42:00,0.6,repeated_payment_failure
6027,1688,b2c_returning,86,0,1,0.054,sms,800.9,customer_abandoned,card,1,True,2026-06-10 23:52:00,0.0,checkout_abandonment
9981,393,b2c_returning,229,4,1,0.2297,email,2449.16,temporary_bank_decline,upi,1,False,2026-06-11 00:03:00,0.0,temporary_payment_failure
8375,539,b2c_new,90,1,0,0.1684,whatsapp,1538.52,subscription_mandate_fail,wallet,2,True,2026-06-11 00:25:00,0.3,subscription_mandate_failure
2569,1633,b2c_returning,262,7,1,0.1759,whatsapp,623.56,temporary_bank_decline,upi,1,False,2026-06-11 00:29:00,0.0,temporary_payment_failure
4745,1700,b2c_returning,150,0,0,0.0719,sms,3158.87,temporary_bank_decline,card,2,False,2026-06-11 00:29:00,0.3,repeated_payment_failure
3876,2362,b2c_new,104,2,0,0.402,none,11729.7,card_expired,netbanking,1,False,2026-06-11 00:41:00,0.0,temporary_payment_failure
6637,198,b2c_returning,390,12,8,0.1705,none,1757.23,network_timeout,upi,2,False,2026-06-11 00:46:00,0.3,repeated_payment_failure
4198,399,b2c_new,170,4,1,0.2173,whatsapp,2660.56,customer_abandoned,upi,1,False,2026-06-11 01:00:00,0.0,checkout_abandonment
3660,213,b2c_new,346,8,2,0.3311,whatsapp,824.2,network_timeout,upi,3,False,2026-06-11 01:18:00,0.6,repeated_payment_failure
5774,411,b2c_returning,222,7,1,0.3623,whatsapp,2464.85,network_timeout,card,3,False,2026-06-11 01:24:00,0.6,repeated_payment_failure
3386,230,b2c_new,126,2,0,0.2221,none,1018.75,network_timeout,card,1,False,2026-06-11 01:27:00,0.0,temporary_payment_failure
5545,913,b2b,940,22,7,0.5106,whatsapp,12960.05,temporary_bank_decline,upi,1,False,2026-06-11 01:41:00,0.0,temporary_payment_failure
6702,3177,b2c_returning,103,0,0,0.4741,sms,1848.06,temporary_bank_decline,card,1,False,2026-06-11 01:48:00,0.0,temporary_payment_failure
9229,2832,b2c_new,223,5,1,0.1717,none,1234.14,temporary_bank_decline,netbanking,1,False,2026-06-11 01:51:00,0.0,temporary_payment_failure
3483,3203,b2b,158,5,1,0.2656,whatsapp,19363.89,risk_block,card,1,False,2026-06-11 02:03:00,0.0,temporary_payment_failure
8460,2084,b2c_new,24,0,0,0.2022,whatsapp,7160.42,temporary_bank_decline,upi,1,False,2026-06-11 02:16:00,0.0,temporary_payment_failure
5290,2187,b2c_returning,166,2,2,0.2325,sms,1427.94,temporary_bank_decline,netbanking,1,False,2026-06-11 02:32:00,0.0,temporary_payment_failure
3497,1503,b2c_new,132,4,2,0.1911,whatsapp,4997.1,subscription_mandate_fail,upi,3,True,2026-06-11 02:39:00,0.6,subscription_mandate_failure
9144,1159,b2c_new,80,0,0,0.1775,sms,750.82,customer_abandoned,upi,1,True,2026-06-11 02:43:00,0.0,checkout_abandonment
2528,865,b2c_new,369,14,3,0.0419,sms,1046.03,network_timeout,upi,1,False,2026-06-11 02:49:00,0.0,temporary_payment_failure
1066,2186,b2c_new,253,3,1,0.2736,email,7442.17,temporary_bank_decline,upi,1,False,2026-06-11 02:51:00,0.0,temporary_payment_failure
6090,872,b2c_new,261,5,2,0.1349,email,1156.91,subscription_mandate_fail,wallet,1,True,2026-06-11 02:54:00,0.0,subscription_mandate_failure
7399,571,b2c_new,528,12,2,0.1844,none,536.67,temporary_bank_decline,wallet,1,False,2026-06-11 03:03:00,0.0,temporary_payment_failure
1218,759,b2c_new,260,7,2,0.1467,whatsapp,1018.6,temporary_bank_decline,wallet,2,False,2026-06-11 03:33:00,0.3,repeated_payment_failure
5549,2295,b2c_new,254,2,0,0.0924,email,2504.14,risk_block,card,1,False,2026-06-11 03:59:00,0.0,temporary_payment_failure
3575,209,b2c_new,187,4,1,0.0528,email,2716.76,network_timeout,upi,2,False,2026-06-11 04:03:00,0.3,repeated_payment_failure
2769,3239,b2c_new,125,6,1,0.0652,whatsapp,1541.63,customer_abandoned,upi,3,False,2026-06-11 04:16:00,0.6,checkout_abandonment
2005,1543,b2c_new,99,1,0,0.2406,whatsapp,1083.06,temporary_bank_decline,upi,1,False,2026-06-11 04:41:00,0.0,temporary_payment_failure
5130,2717,b2c_returning,349,7,0,0.2861,whatsapp,2946.05,temporary_bank_decline,netbanking,1,False,2026-06-11 05:02:00,0.0,temporary_payment_failure
779,1273,b2c_new,487,14,4,0.3508,sms,1162.13,network_timeout,upi,2,False,2026-06-11 05:20:00,0.3,repeated_payment_failure
469,384,b2c_new,91,0,0,0.3274,email,1012.43,network_timeout,netbanking,1,False,2026-06-11 05:30:00,0.0,temporary_payment_failure
8162,1719,b2c_returning,261,3,1,0.1291,email,262.3,card_expired,upi,1,False,2026-06-11 05:41:00,0.0,temporary_payment_failure
266,236,b2c_returning,343,5,0,0.1644,none,2217.67,network_timeout,card,1,False,2026-06-11 06:23:00,0.0,temporary_payment_failure
6622,339,b2c_new,150,0,0,0.5304,sms,2444.49,insufficient_funds,upi,1,False,2026-06-11 06:27:00,0.0,temporary_payment_failure
1029,2245,b2c_new,141,5,0,0.3422,whatsapp,580.65,temporary_bank_decline,card,3,False,2026-06-11 06:58:00,0.6,repeated_payment_failure
5726,1022,b2c_returning,75,3,4,0.0355,whatsapp,1474.89,subscription_mandate_fail,card,2,True,2026-06-11 07:29:00,0.3,subscription_mandate_failure
9896,2908,b2c_new,1809,37,11,0.268,sms,1387.22,customer_abandoned,card,1,False,2026-06-11 07:34:00,0.0,checkout_abandonment
1865,3087,b2c_new,208,3,1,0.0865,email,3385.46,risk_block,upi,1,False,2026-06-11 08:02:00,0.0,temporary_payment_failure
4889,3327,b2c_new,288,8,1,0.0495,sms,4523.56,network_timeout,upi,1,False,2026-06-11 08:21:00,0.0,temporary_payment_failure
555,425,b2c_returning,234,1,0,0.2995,whatsapp,2589.48,temporary_bank_decline,upi,2,False,2026-06-11 08:29:00,0.3,repeated_payment_failure
198,3352,b2c_new,51,0,0,0.2989,email,2164.34,insufficient_funds,card,1,False,2026-06-11 08:47:00,0.0,temporary_payment_failure
1475,433,b2c_returning,306,12,6,0.1269,email,246.61,network_timeout,card,2,False,2026-06-11 08:52:00,0.3,repeated_payment_failure
81,1144,b2c_returning,92,2,1,0.1648,email,665.54,risk_block,wallet,2,False,2026-06-11 09:04:00,0.3,temporary_payment_failure
7077,2722,b2c_returning,662,14,5,0.1656,none,984.64,temporary_bank_decline,upi,2,False,2026-06-11 09:07:00,0.3,repeated_payment_failure
3071,264,b2c_new,298,9,2,0.2904,whatsapp,5846.59,insufficient_funds,upi,3,False,2026-06-11 09:23:00,0.6,repeated_payment_failure
5446,3225,b2c_new,108,4,0,0.2902,whatsapp,2280.31,card_expired,upi,3,False,2026-06-11 09:33:00,0.6,temporary_payment_failure
1923,2854,b2c_new,29,1,0,0.253,whatsapp,1149.63,customer_abandoned,upi,1,False,2026-06-11 09:35:00,0.0,checkout_abandonment
468,2957,b2c_new,99,5,1,0.1503,whatsapp,650.19,network_timeout,card,1,False,2026-06-11 09:37:00,0.0,temporary_payment_failure
1091,3410,b2c_new,18,0,0,0.0436,email,1781.63,customer_abandoned,card,1,False,2026-06-11 10:00:00,0.0,checkout_abandonment
6746,2953,b2c_new,315,7,2,0.1965,sms,1055.91,network_timeout,upi,1,False,2026-06-11 10:15:00,0.0,temporary_payment_failure
1473,1301,b2c_new,233,3,0,0.271,whatsapp,604.43,temporary_bank_decline,netbanking,2,False,2026-06-11 10:33:00,0.3,repeated_payment_failure
7624,1515,b2c_returning,855,25,9,0.2435,email,1137.03,temporary_bank_decline,card,1,False,2026-06-11 10:35:00,0.0,temporary_payment_failure
9677,1654,b2c_new,172,4,1,0.3556,sms,969.87,card_expired,card,1,False,2026-06-11 10:46:00,0.0,temporary_payment_failure
5704,3380,b2b,254,12,5,0.1545,email,49317.34,customer_abandoned,netbanking,2,True,2026-06-11 10:49:00,0.3,checkout_abandonment
1668,2045,b2b,69,2,0,0.2463,email,43288.37,insufficient_funds,upi,1,False,2026-06-11 11:30:00,0.0,temporary_payment_failure
2492,2730,b2c_returning,97,1,0,0.4523,whatsapp,1513.29,customer_abandoned,netbanking,2,True,2026-06-11 11:55:00,0.3,checkout_abandonment
8433,676,b2c_new,61,0,0,0.0501,email,2391.15,temporary_bank_decline,card,1,False,2026-06-11 12:13:00,0.0,temporary_payment_failure
2560,3155,b2c_new,686,22,4,0.0909,email,1484.94,insufficient_funds,netbanking,1,False,2026-06-11 12:20:00,0.0,temporary_payment_failure
9700,2751,b2c_new,169,3,2,0.1638,email,1770.56,insufficient_funds,card,1,True,2026-06-11 12:31:00,0.0,temporary_payment_failure
9168,553,b2c_new,44,0,0,0.0699,email,4080.87,subscription_mandate_fail,upi,1,True,2026-06-11 13:21:00,0.0,subscription_mandate_failure
9831,1374,b2c_returning,10,0,0,0.0978,sms,2908.31,customer_abandoned,netbanking,1,False,2026-06-11 13:22:00,0.0,checkout_abandonment
8483,3252,b2c_returning,79,1,0,0.1588,email,3202.63,risk_block,netbanking,3,False,2026-06-11 13:48:00,0.6,temporary_payment_failure
6697,2454,b2c_returning,1629,44,12,0.0733,email,300.69,subscription_mandate_fail,card,2,True,2026-06-11 13:53:00,0.3,subscription_mandate_failure
9567,2424,b2c_new,139,7,2,0.4577,whatsapp,10602.18,temporary_bank_decline,card,1,False,2026-06-11 14:35:00,0.0,temporary_payment_failure
724,3359,b2c_returning,90,3,2,0.2589,sms,1631.65,temporary_bank_decline,card,1,False,2026-06-11 14:43:00,0.0,temporary_payment_failure
2205,1479,b2c_new,312,11,1,0.1567,whatsapp,958.47,temporary_bank_decline,card,2,False,2026-06-11 14:53:00,0.3,repeated_payment_failure
1057,2587,b2c_new,12,0,0,0.1464,email,1259.93,insufficient_funds,card,1,True,2026-06-11 15:36:00,0.0,temporary_payment_failure
7335,2627,b2c_returning,362,9,2,0.26,sms,8661.03,temporary_bank_decline,wallet,2,False,2026-06-11 15:49:00,0.3,repeated_payment_failure
1819,1193,b2c_returning,196,4,0,0.1283,whatsapp,3468.08,insufficient_funds,upi,1,False,2026-06-11 15:53:00,0.0,temporary_payment_failure
5034,1042,b2c_returning,217,5,1,0.1352,whatsapp,3469.14,temporary_bank_decline,upi,2,False,2026-06-11 16:04:00,0.3,repeated_payment_failure
7896,2142,b2c_new,53,1,0,0.1684,whatsapp,1272.34,temporary_bank_decline,upi,1,False,2026-06-11 16:07:00,0.0,temporary_payment_failure
402,2883,b2c_returning,739,15,4,0.5259,whatsapp,541.09,subscription_mandate_fail,card,2,True,2026-06-11 16:08:00,0.3,subscription_mandate_failure
7194,3380,b2b,254,12,5,0.1545,email,130480.18,temporary_bank_decline,card,1,False,2026-06-11 16:18:00,0.0,temporary_payment_failure
7610,3183,b2c_new,398,12,2,0.1858,email,8168.86,subscription_mandate_fail,upi,1,True,2026-06-11 16:24:00,0.0,subscription_mandate_failure
1800,71,b2c_new,195,3,1,0.453,email,1364.07,subscription_mandate_fail,upi,2,True,2026-06-11 16:24:00,0.3,subscription_mandate_failure
451,3097,b2c_new,31,1,0,0.2661,whatsapp,2401.0,network_timeout,upi,2,False,2026-06-11 17:18:00,0.3,repeated_payment_failure
430,945,b2c_new,129,5,3,0.2746,email,3414.36,customer_abandoned,upi,1,False,2026-06-11 17:29:00,0.0,checkout_abandonment
126,1135,b2b,96,3,1,0.1092,none,70580.53,temporary_bank_decline,upi,1,False,2026-06-11 18:04:00,0.0,temporary_payment_failure
2555,1385,b2b,177,4,2,0.1396,none,116103.52,customer_abandoned,card,1,False,2026-06-11 18:11:00,0.0,checkout_abandonment
5887,1656,b2c_new,140,6,1,0.0535,whatsapp,3815.82,network_timeout,card,1,False,2026-06-11 18:44:00,0.0,temporary_payment_failure
7170,2569,b2c_returning,155,1,0,0.3227,none,1520.23,network_timeout,upi,2,False,2026-06-11 18:45:00,0.3,repeated_payment_failure
9573,2533,b2c_returning,23,1,0,0.2753,email,2069.03,temporary_bank_decline,upi,1,False,2026-06-11 18:56:00,0.0,temporary_payment_failure
7417,417,b2c_new,652,10,1,0.2485,email,982.06,temporary_bank_decline,upi,1,True,2026-06-11 19:05:00,0.0,temporary_payment_failure
3257,769,b2c_new,257,8,6,0.1849,whatsapp,1837.83,temporary_bank_decline,upi,1,False,2026-06-11 19:37:00,0.0,temporary_payment_failure
7466,2236,b2c_returning,309,4,1,0.4763,whatsapp,2537.82,card_expired,wallet,2,False,2026-06-11 19:43:00,0.3,temporary_payment_failure
2681,1873,b2b,277,5,2,0.2252,email,22594.4,temporary_bank_decline,upi,1,False,2026-06-11 19:45:00,0.0,temporary_payment_failure
5603,2439,b2c_new,363,10,2,0.3777,sms,1091.4,subscription_mandate_fail,upi,2,True,2026-06-11 20:01:00,0.3,subscription_mandate_failure
289,1549,b2c_new,124,4,1,0.3059,sms,2132.3,network_timeout,netbanking,1,False,2026-06-11 20:12:00,0.0,temporary_payment_failure
9312,3465,b2c_returning,368,7,4,0.3092,none,7432.75,temporary_bank_decline,card,1,False,2026-06-11 20:25:00,0.0,temporary_payment_failure
6254,1428,b2c_new,393,7,2,0.1476,email,1313.62,temporary_bank_decline,card,1,False,2026-06-11 20:33:00,0.0,temporary_payment_failure
6738,2364,b2c_returning,45,3,1,0.1526,email,1267.73,network_timeout,card,1,False,2026-06-11 20:39:00,0.0,temporary_payment_failure
4124,1349,b2c_new,73,3,1,0.0264,sms,3300.17,temporary_bank_decline,upi,1,False,2026-06-11 21:14:00,0.0,temporary_payment_failure
9276,1396,b2c_new,173,3,2,0.1712,sms,850.17,temporary_bank_decline,upi,1,True,2026-06-11 21:14:00,0.0,temporary_payment_failure
1759,1343,b2c_new,211,2,1,0.2689,email,1070.87,subscription_mandate_fail,netbanking,2,True,2026-06-11 21:16:00,0.3,subscription_mandate_failure
920,2538,b2c_new,202,3,1,0.2844,email,1555.46,temporary_bank_decline,card,2,False,2026-06-11 21:38:00,0.3,repeated_payment_failure
1132,2764,b2c_new,385,8,4,0.2699,sms,1719.21,temporary_bank_decline,netbanking,1,False,2026-06-11 21:39:00,0.0,temporary_payment_failure
1254,52,b2c_new,418,9,2,0.244,email,3929.32,temporary_bank_decline,upi,1,True,2026-06-11 21:42:00,0.0,temporary_payment_failure
3425,2681,b2c_returning,442,10,1,0.3589,email,938.12,card_expired,card,1,False,2026-06-11 21:53:00,0.0,temporary_payment_failure
3844,2826,b2c_returning,542,13,4,0.0941,email,1850.1,temporary_bank_decline,card,1,False,2026-06-11 22:23:00,0.0,temporary_payment_failure
4570,1810,b2c_new,140,7,3,0.1612,none,3202.35,network_timeout,card,2,False,2026-06-11 22:34:00,0.3,repeated_payment_failure
7479,2805,b2c_new,183,3,1,0.1175,email,1225.82,network_timeout,netbanking,1,False,2026-06-11 22:38:00,0.0,temporary_payment_failure
4389,2480,b2b,812,25,8,0.1133,sms,30777.17,customer_abandoned,upi,1,False,2026-06-11 23:13:00,0.0,checkout_abandonment
1454,1111,b2c_new,95,1,2,0.0603,email,2564.15,network_timeout,netbanking,1,False,2026-06-11 23:14:00,0.0,temporary_payment_failure
3042,2942,b2c_new,84,1,2,0.1086,email,7696.8,card_expired,card,1,False,2026-06-11 23:15:00,0.0,temporary_payment_failure
4267,1420,b2b,72,2,0,0.1856,email,37823.24,insufficient_funds,upi,2,False,2026-06-11 23:16:00,0.3,repeated_payment_failure
3573,1283,b2c_new,367,11,0,0.7459,email,5153.22,temporary_bank_decline,upi,1,False,2026-06-11 23:51:00,0.0,temporary_payment_failure
5094,3399,b2c_returning,110,3,0,0.1629,sms,3013.61,network_timeout,card,3,False,2026-06-11 23:57:00,0.6,repeated_payment_failure
5100,193,b2c_new,321,9,2,0.2216,whatsapp,6381.66,network_timeout,upi,3,False,2026-06-12 00:39:00,0.6,repeated_payment_failure
1281,2828,b2c_new,557,14,5,0.0687,email,1009.99,temporary_bank_decline,upi,2,False,2026-06-12 00:41:00,0.3,repeated_payment_failure
4298,376,b2c_new,344,6,3,0.2096,email,1958.55,network_timeout,netbanking,1,True,2026-06-12 00:42:00,0.0,temporary_payment_failure
3467,2822,b2c_returning,111,5,1,0.2103,whatsapp,1959.36,customer_abandoned,card,1,False,2026-06-12 01:30:00,0.0,checkout_abandonment
7059,2571,b2c_new,211,5,4,0.115,whatsapp,1505.61,temporary_bank_decline,card,1,False,2026-06-12 01:40:00,0.0,temporary_payment_failure
203,1320,b2c_returning,404,7,8,0.1592,email,2408.58,customer_abandoned,upi,1,False,2026-06-12 01:44:00,0.0,checkout_abandonment
4623,2623,b2c_new,1227,30,13,0.1157,email,2139.82,customer_abandoned,card,3,False,2026-06-12 01:53:00,0.6,checkout_abandonment
9956,274,b2c_returning,166,2,0,0.0596,email,1678.91,customer_abandoned,upi,2,False,2026-06-12 01:55:00,0.3,checkout_abandonment
4688,277,b2c_new,571,12,6,0.0835,email,2334.41,card_expired,upi,1,False,2026-06-12 02:37:00,0.0,temporary_payment_failure
7053,3405,b2c_returning,1486,34,11,0.064,sms,4481.83,temporary_bank_decline,card,1,False,2026-06-12 02:39:00,0.0,temporary_payment_failure
7963,1379,b2c_returning,246,5,0,0.045,email,1926.08,temporary_bank_decline,card,1,False,2026-06-12 02:40:00,0.0,temporary_payment_failure
8072,156,b2c_returning,168,5,1,0.0398,sms,353.69,temporary_bank_decline,netbanking,2,False,2026-06-12 02:42:00,0.3,repeated_payment_failure
5475,2545,b2c_returning,756,16,5,0.052,email,4870.64,subscription_mandate_fail,wallet,2,True,2026-06-12 02:56:00,0.3,subscription_mandate_failure
6118,3447,b2c_returning,138,1,1,0.0443,sms,2987.15,customer_abandoned,card,1,False,2026-06-12 03:01:00,0.0,checkout_abandonment
3151,1115,b2b,904,21,9,0.3288,email,48656.58,subscription_mandate_fail,wallet,1,True,2026-06-12 03:08:00,0.0,subscription_mandate_failure
5062,2589,b2c_new,72,0,0,0.1336,sms,897.17,card_expired,upi,1,False,2026-06-12 03:14:00,0.0,temporary_payment_failure
163,1860,b2c_new,117,3,1,0.1913,email,1290.31,risk_block,upi,1,False,2026-06-12 03:18:00,0.0,temporary_payment_failure
4929,2540,b2c_returning,363,6,1,0.1944,sms,2922.37,network_timeout,upi,1,False,2026-06-12 04:08:00,0.0,temporary_payment_failure
1814,2010,b2c_returning,196,3,2,0.1072,sms,455.15,network_timeout,card,1,False,2026-06-12 04:10:00,0.0,temporary_payment_failure
5926,3042,b2b,406,9,2,0.2686,email,56455.79,subscription_mandate_fail,card,1,True,2026-06-12 04:22:00,0.0,subscription_mandate_failure
374,3018,b2c_new,216,6,1,0.2387,email,4840.55,temporary_bank_decline,upi,1,False,2026-06-12 04:35:00,0.0,temporary_payment_failure
9934,2730,b2c_returning,97,1,0,0.4523,whatsapp,1918.66,temporary_bank_decline,netbanking,3,False,2026-06-12 04:38:00,0.6,repeated_payment_failure
6346,1676,b2b,179,6,5,0.047,whatsapp,32670.23,card_expired,card,1,False,2026-06-12 04:49:00,0.0,temporary_payment_failure
816,1289,b2c_new,263,4,2,0.0355,whatsapp,1421.99,network_timeout,card,2,False,2026-06-12 05:07:00,0.3,repeated_payment_failure
1370,1728,b2c_returning,199,3,0,0.1818,sms,1725.33,temporary_bank_decline,card,1,False,2026-06-12 05:07:00,0.0,temporary_payment_failure
1214,1036,b2c_returning,259,5,1,0.3002,email,3152.45,network_timeout,wallet,3,True,2026-06-12 05:07:00,0.6,repeated_payment_failure
5484,17,b2c_returning,56,1,0,0.41,whatsapp,1847.29,customer_abandoned,upi,2,False,2026-06-12 05:09:00,0.3,checkout_abandonment
6009,2464,b2c_returning,129,2,1,0.0745,email,1170.78,subscription_mandate_fail,upi,2,True,2026-06-12 05:39:00,0.3,subscription_mandate_failure
6528,1697,b2c_new,792,16,3,0.2389,whatsapp,523.38,temporary_bank_decline,card,1,False,2026-06-12 05:40:00,0.0,temporary_payment_failure
8462,451,b2c_new,239,4,1,0.2046,none,690.33,temporary_bank_decline,upi,1,False,2026-06-12 05:45:00,0.0,temporary_payment_failure
2376,1470,b2c_new,754,16,3,0.2685,whatsapp,1489.48,risk_block,upi,1,False,2026-06-12 05:45:00,0.0,temporary_payment_failure
3398,2714,b2c_new,209,5,2,0.2558,sms,8265.93,temporary_bank_decline,netbanking,1,False,2026-06-12 05:45:00,0.0,temporary_payment_failure
239,451,b2c_new,239,4,1,0.2046,none,272.7,temporary_bank_decline,card,1,False,2026-06-12 05:46:00,0.0,temporary_payment_failure
