transaction_id,failure_type,amount,risk_score,attempt_number,contact_fatigue_score,segment,action,source,fallback_used,recovered,recovered_amount,intervention_cost,discount_amount,net_recovered_amount,escalation_required,terminal,policy
8424,network_timeout,2690.17,0.3467,1,0.0,b2c_new,wait,random,False,True,2690.17,0.0,0.0,2690.17,False,False,b1_random
8425,network_timeout,24829.33,0.0781,1,0.0,b2b,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8428,temporary_bank_decline,22487.06,0.1858,2,0.3,b2b,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8431,temporary_bank_decline,611.22,0.0116,2,0.3,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8456,card_expired,1389.41,0.2278,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8460,temporary_bank_decline,7160.42,0.2022,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8465,risk_block,497.33,0.1633,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8470,subscription_mandate_fail,66924.93,0.3288,2,0.3,b2b,close,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
8474,customer_abandoned,2920.33,0.1507,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8476,temporary_bank_decline,1998.12,0.0803,1,0.0,b2c_returning,wait,random,False,True,1998.12,0.0,0.0,1998.12,False,False,b1_random
8488,temporary_bank_decline,1864.57,0.2326,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8503,temporary_bank_decline,979.18,0.5259,3,0.6,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8505,temporary_bank_decline,1611.91,0.2355,3,0.6,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8524,customer_abandoned,1684.77,0.2278,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8528,temporary_bank_decline,1247.19,0.2709,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8535,network_timeout,1519.45,0.4847,1,0.0,b2c_new,wait,random,False,True,1519.45,0.0,0.0,1519.45,False,False,b1_random
8547,card_expired,7208.05,0.177,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8551,subscription_mandate_fail,2296.5,0.1848,2,0.3,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8552,temporary_bank_decline,5673.68,0.4917,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8560,risk_block,2464.46,0.4916,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8561,risk_block,4006.92,0.1414,2,0.3,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8562,network_timeout,3009.23,0.1761,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8564,risk_block,1285.76,0.0697,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8572,customer_abandoned,12574.46,0.5035,2,0.3,b2b,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8578,subscription_mandate_fail,42527.2,0.1744,1,0.0,b2b,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8581,customer_abandoned,1409.75,0.336,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8582,risk_block,540.67,0.1495,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8585,card_expired,104735.68,0.1807,3,0.6,b2b,close,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
8588,network_timeout,68232.56,0.0716,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
8595,subscription_mandate_fail,1575.56,0.0143,2,0.3,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8599,risk_block,243.6,0.2545,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8600,risk_block,4032.84,0.211,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8602,insufficient_funds,1185.18,0.275,2,0.3,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8614,temporary_bank_decline,3533.18,0.0882,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8616,temporary_bank_decline,12173.83,0.1024,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8619,risk_block,1529.31,0.1732,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8620,subscription_mandate_fail,8291.27,0.0157,2,0.3,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8622,card_expired,8457.04,0.1605,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8628,insufficient_funds,2661.14,0.2745,1,0.0,b2c_returning,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8634,network_timeout,1364.76,0.3776,1,0.0,b2c_returning,wait,random,False,True,1364.76,0.0,0.0,1364.76,False,False,b1_random
8637,network_timeout,30689.68,0.2695,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8654,customer_abandoned,890.75,0.0116,2,0.3,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8656,temporary_bank_decline,69785.0,0.2269,2,0.3,b2b,wait,random,False,True,69785.0,0.0,0.0,69785.0,True,False,b1_random
8658,insufficient_funds,46975.74,0.2964,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8664,temporary_bank_decline,193.0,0.2991,3,0.6,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8672,card_expired,3016.39,0.2336,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8673,subscription_mandate_fail,3365.38,0.1492,1,0.0,b2c_returning,payment_link,random,False,True,3365.38,5.0,0.0,3360.38,False,False,b1_random
8676,risk_block,1322.4,0.0796,2,0.3,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8694,temporary_bank_decline,41705.05,0.2342,1,0.0,b2b,wait,random,False,True,41705.05,0.0,0.0,41705.05,False,False,b1_random
8710,temporary_bank_decline,953.09,0.2885,1,0.0,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8716,temporary_bank_decline,1361.19,0.0425,1,0.0,b2c_new,retry,random,False,True,1361.19,2.0,0.0,1359.19,False,False,b1_random
8720,insufficient_funds,2329.92,0.1552,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8722,network_timeout,14803.13,0.1005,1,0.0,b2b,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8728,risk_block,20253.79,0.3404,3,0.6,b2b,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8729,temporary_bank_decline,3175.22,0.0587,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8735,temporary_bank_decline,835.38,0.2364,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8742,temporary_bank_decline,1451.1,0.0964,2,0.3,b2c_new,close,random,False,True,1451.1,0.0,0.0,1451.1,False,False,b1_random
8744,risk_block,2057.33,0.1848,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8749,temporary_bank_decline,2016.7,0.1771,2,0.3,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8751,customer_abandoned,1052.28,0.0411,1,0.0,b2c_new,wait,random,False,True,1052.28,0.0,0.0,1052.28,False,False,b1_random
8754,temporary_bank_decline,1154.21,0.0848,1,0.0,b2c_new,reminder,random,False,True,1154.21,3.0,0.0,1151.21,False,False,b1_random
8773,temporary_bank_decline,5568.69,0.1749,2,0.3,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8774,temporary_bank_decline,1035.34,0.4351,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8782,temporary_bank_decline,472.56,0.1751,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8785,customer_abandoned,3727.4,0.0696,1,0.0,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8788,risk_block,115855.73,0.1744,1,0.0,b2b,close,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
8789,temporary_bank_decline,22166.94,0.0774,1,0.0,b2b,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
8790,network_timeout,1298.41,0.2326,1,0.0,b2c_new,payment_link,random,False,True,1298.41,5.0,0.0,1293.41,False,False,b1_random
8793,risk_block,729.11,0.2561,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8796,network_timeout,2080.48,0.0883,1,0.0,b2c_returning,retry,random,False,True,2080.48,2.0,0.0,2078.48,False,False,b1_random
8805,risk_block,1220.79,0.4241,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8807,temporary_bank_decline,126841.98,0.2269,2,0.3,b2b,close,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
8813,temporary_bank_decline,708.0,0.2413,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8815,card_expired,1468.11,0.0796,2,0.3,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8816,temporary_bank_decline,4127.4,0.1672,1,0.0,b2c_returning,reminder,random,False,True,4127.4,3.0,0.0,4124.4,False,False,b1_random
8818,network_timeout,3509.3,0.1024,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8821,card_expired,713.83,0.0249,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8824,temporary_bank_decline,1548.73,0.4125,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8826,network_timeout,490.11,0.2724,2,0.3,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8833,customer_abandoned,2468.77,0.0489,2,0.3,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8834,temporary_bank_decline,4172.24,0.0347,2,0.3,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8835,temporary_bank_decline,882.58,0.1512,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8839,temporary_bank_decline,485.22,0.066,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8845,customer_abandoned,5561.84,0.2114,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8848,temporary_bank_decline,35226.56,0.1744,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8854,temporary_bank_decline,2943.9,0.3705,2,0.3,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8872,card_expired,684.85,0.2969,2,0.3,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8874,temporary_bank_decline,4044.49,0.158,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8880,risk_block,2209.18,0.1982,3,0.6,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8889,network_timeout,4940.8,0.4917,3,0.6,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8894,customer_abandoned,602.88,0.1969,3,0.6,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8895,risk_block,3007.4,0.2963,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8896,subscription_mandate_fail,3372.08,0.2969,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8897,network_timeout,1470.4,0.1848,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8910,temporary_bank_decline,32752.79,0.3404,1,0.0,b2b,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8915,network_timeout,3700.17,0.134,2,0.3,b2c_new,payment_link,random,False,True,3700.17,5.0,0.0,3695.17,False,False,b1_random
8919,subscription_mandate_fail,2899.72,0.1999,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8932,temporary_bank_decline,1303.83,0.0728,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8940,customer_abandoned,2157.61,0.2192,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8947,customer_abandoned,580.98,0.1233,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
8949,temporary_bank_decline,2752.62,0.1181,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8960,risk_block,459.08,0.2991,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8968,card_expired,994.31,0.2153,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8972,customer_abandoned,5158.28,0.1605,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8973,temporary_bank_decline,1557.15,0.3576,2,0.3,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8974,risk_block,47524.23,0.0738,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8981,temporary_bank_decline,3185.64,0.2288,2,0.3,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8987,network_timeout,1682.82,0.1219,1,0.0,b2c_returning,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
8988,customer_abandoned,3118.72,0.2198,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8992,temporary_bank_decline,27454.87,0.2695,1,0.0,b2b,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
8997,card_expired,932.81,0.3259,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9008,network_timeout,11327.21,0.1128,2,0.3,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9012,temporary_bank_decline,1834.81,0.173,1,0.0,b2c_new,discount,random,False,True,1651.329,0.0,183.481,1651.329,False,False,b1_random
9020,risk_block,8199.9,0.2472,2,0.3,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9022,card_expired,1788.07,0.0936,1,0.0,b2c_new,discount,random,False,True,1609.263,0.0,178.80700000000002,1609.263,False,False,b1_random
9042,customer_abandoned,504.63,0.2009,1,0.0,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9068,temporary_bank_decline,937.39,0.0278,2,0.3,b2c_returning,payment_link,random,False,True,937.39,5.0,0.0,932.39,False,False,b1_random
9087,risk_block,38869.41,0.0888,3,0.6,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9090,temporary_bank_decline,13267.74,0.2237,3,0.6,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9092,temporary_bank_decline,1483.22,0.0811,2,0.3,b2c_returning,reminder,random,False,True,1483.22,3.0,0.0,1480.22,False,False,b1_random
9097,temporary_bank_decline,564.14,0.1983,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9099,network_timeout,846.78,0.4241,1,0.0,b2c_new,reminder,random,False,True,846.78,3.0,0.0,843.78,False,False,b1_random
9100,temporary_bank_decline,6479.73,0.1447,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9118,network_timeout,10251.84,0.1605,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9119,insufficient_funds,1624.6,0.2563,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9123,temporary_bank_decline,609.32,0.1409,3,0.6,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9124,card_expired,1574.32,0.0178,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9129,temporary_bank_decline,687.33,0.1078,2,0.3,b2c_returning,reminder,random,False,True,687.33,3.0,0.0,684.33,False,False,b1_random
9132,subscription_mandate_fail,1659.22,0.2192,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9134,temporary_bank_decline,5186.97,0.1552,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9135,network_timeout,3889.9,0.4577,2,0.3,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9138,card_expired,67427.4,0.1176,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
9141,temporary_bank_decline,22389.08,0.4584,1,0.0,b2b,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9152,network_timeout,286.41,0.1562,1,0.0,b2c_new,payment_link,random,False,True,286.41,5.0,0.0,281.41,False,False,b1_random
9165,temporary_bank_decline,2449.57,0.0305,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9169,temporary_bank_decline,18686.16,0.0262,2,0.3,b2b,reminder,random,False,True,18686.16,3.0,0.0,18683.16,False,False,b1_random
9171,network_timeout,1528.93,0.1286,1,0.0,b2c_returning,wait,random,False,True,1528.93,0.0,0.0,1528.93,False,False,b1_random
9176,temporary_bank_decline,1466.71,0.1014,1,0.0,b2c_new,wait,random,False,True,1466.71,0.0,0.0,1466.71,False,False,b1_random
9178,risk_block,17921.06,0.2695,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9179,subscription_mandate_fail,651.86,0.1845,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9200,card_expired,2444.39,0.2209,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9205,network_timeout,4853.86,0.0465,1,0.0,b2c_new,wait,random,False,True,4853.86,0.0,0.0,4853.86,False,False,b1_random
9208,customer_abandoned,8905.19,0.5035,2,0.3,b2b,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9228,insufficient_funds,1325.12,0.3034,2,0.3,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9229,temporary_bank_decline,1234.14,0.1717,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9233,network_timeout,2889.18,0.1181,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9238,network_timeout,3597.66,0.1692,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9243,temporary_bank_decline,575.95,0.052,1,0.0,b2c_new,reminder,random,False,True,575.95,3.0,0.0,572.95,False,False,b1_random
9248,network_timeout,929.86,0.0376,3,0.6,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9252,card_expired,2068.49,0.2336,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9254,card_expired,1315.63,0.0792,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9255,temporary_bank_decline,344.3,0.0819,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9261,temporary_bank_decline,924.28,0.2048,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9267,temporary_bank_decline,839.27,0.0028,1,0.0,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9279,risk_block,2137.36,0.0136,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9293,risk_block,3032.3,0.2173,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9296,risk_block,38304.49,0.3138,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9298,temporary_bank_decline,3699.02,0.1605,3,0.6,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9300,temporary_bank_decline,915.4,0.0376,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9304,temporary_bank_decline,2586.84,0.4512,1,0.0,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9310,temporary_bank_decline,2153.26,0.0557,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9317,card_expired,3753.62,0.3517,2,0.3,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9324,temporary_bank_decline,4898.48,0.1999,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9332,insufficient_funds,2022.83,0.2339,2,0.3,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9333,temporary_bank_decline,6461.78,0.1682,3,0.6,b2c_returning,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9337,customer_abandoned,847.74,0.1965,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9351,temporary_bank_decline,1095.89,0.0628,1,0.0,b2c_new,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9365,insufficient_funds,74593.24,0.0774,3,0.6,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
9398,temporary_bank_decline,73250.59,0.1094,1,0.0,b2b,close,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
9404,customer_abandoned,809.69,0.0796,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9406,network_timeout,227.35,0.1943,1,0.0,b2c_new,wait,random,False,True,227.35,0.0,0.0,227.35,False,False,b1_random
9409,subscription_mandate_fail,956.89,0.3445,2,0.3,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9415,temporary_bank_decline,3184.74,0.1403,3,0.6,b2c_returning,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9417,risk_block,891.51,0.2364,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9420,temporary_bank_decline,3333.1,0.0887,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
9428,network_timeout,5670.68,0.0614,1,0.0,b2c_new,retry,random,False,True,5670.68,2.0,0.0,5668.68,False,False,b1_random
9430,customer_abandoned,768.52,0.411,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9431,temporary_bank_decline,1958.56,0.2521,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9433,risk_block,842.03,0.2791,2,0.3,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9440,network_timeout,1464.06,0.1702,2,0.3,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9446,temporary_bank_decline,4747.83,0.2521,2,0.3,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9452,insufficient_funds,344.27,0.1562,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9455,network_timeout,1212.9,0.3508,3,0.6,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9458,temporary_bank_decline,31106.81,0.2342,1,0.0,b2b,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9482,network_timeout,774.88,0.2355,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9489,network_timeout,69955.05,0.1744,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,True,False,b1_random
9500,temporary_bank_decline,626.09,0.2642,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9501,subscription_mandate_fail,2085.27,0.0792,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9503,temporary_bank_decline,1134.48,0.2914,1,0.0,b2c_new,reminder,random,False,False,0.0,3.0,0.0,-3.0,False,False,b1_random
9504,customer_abandoned,2894.59,0.3776,3,0.6,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9512,customer_abandoned,5964.87,0.1005,1,0.0,b2b,payment_link,random,False,False,0.0,5.0,0.0,-5.0,False,False,b1_random
9517,temporary_bank_decline,2962.13,0.3777,1,0.0,b2c_new,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9524,card_expired,603.83,0.0759,1,0.0,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9536,network_timeout,654.56,0.0697,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9541,temporary_bank_decline,732.01,0.1616,2,0.3,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9547,card_expired,18108.1,0.1858,1,0.0,b2b,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9548,subscription_mandate_fail,2258.14,0.4388,1,0.0,b2c_new,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9553,temporary_bank_decline,4864.09,0.0834,1,0.0,b2c_returning,payment_link,random,False,True,4864.09,5.0,0.0,4859.09,False,False,b1_random
9566,subscription_mandate_fail,2041.93,0.2745,3,0.6,b2c_returning,wait,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9567,temporary_bank_decline,10602.18,0.4577,1,0.0,b2c_new,retry,random,False,False,0.0,2.0,0.0,-2.0,False,False,b1_random
9573,temporary_bank_decline,2069.03,0.2753,1,0.0,b2c_returning,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9579,network_timeout,687.71,0.1748,1,0.0,b2c_returning,payment_link,random,False,True,687.71,5.0,0.0,682.71,False,False,b1_random
9591,customer_abandoned,1188.75,0.2969,1,0.0,b2c_new,discount,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9595,risk_block,462.95,0.2481,1,0.0,b2c_returning,close,random,False,False,0.0,0.0,0.0,0.0,False,False,b1_random
9600,network_timeout,2910.32,0.1476,2,0.3,b2c_new,reminder,random,False,True,2910.32,3.0,0.0,2907.32,False,False,b1_random
